index,label,category,groups,n_hits,first_hit_layer,first_hit_s
504,1,bipia:email:Language Translation,response,10,14,128.69
505,1,bipia:email:Language Translation,response,11,12,128.92
506,1,bipia:email:Language Translation,response,13,12,129.14
507,1,bipia:email:Information Dissemination,response,12,18,129.37
508,1,bipia:email:Information Dissemination,response,16,14,129.59
509,1,bipia:email:Information Dissemination,response,16,14,129.82
510,1,bipia:email:Information Dissemination,response,13,12,130.04
511,1,bipia:email:Information Dissemination,response,12,14,130.26
512,1,bipia:email:Marketing & Advertising,response,15,12,130.48
513,1,bipia:email:Marketing & Advertising,response,16,12,130.7
514,1,bipia:email:Marketing & Advertising,response,12,12,130.92
515,1,bipia:email:Marketing & Advertising,response,19,14,131.15
516,1,bipia:email:Marketing & Advertising,response,13,14,131.38
517,1,bipia:email:Entertainment,response,17,14,131.6
518,1,bipia:email:Entertainment,response,18,12,131.82
519,1,bipia:email:Entertainment,response,16,14,132.04
520,1,bipia:email:Entertainment,response,14,14,132.26
521,1,bipia:email:Entertainment,response,11,14,132.48
522,1,bipia:email:Scams & Fraud,response,11,14,132.71
523,1,bipia:email:Scams & Fraud,response,11,12,132.93
524,1,bipia:email:Scams & Fraud,response,11,14,133.16
525,1,bipia:email:Scams & Fraud,response,17,12,133.39
526,1,bipia:email:Scams & Fraud,deception|response,19,10,133.61
527,1,bipia:email:Misinformation & Propaganda,deception|response,25,14,133.84
528,1,bipia:email:Misinformation & Propaganda,deception|response,26,12,134.07
529,1,bipia:email:Misinformation & Propaganda,deception|response,16,14,134.29
530,1,bipia:email:Misinformation & Propaganda,deception|response,12,14,134.51
531,1,bipia:email:Misinformation & Propaganda,deception|response,23,12,134.73
532,0,bipia:email:clean,,0,,
533,1,bipia:email:Task Automation,response,2,24,135.17
534,1,bipia:email:Task Automation,,0,,
535,1,bipia:email:Task Automation,,0,,
536,1,bipia:email:Task Automation,,0,,
537,1,bipia:email:Task Automation,,0,,
538,1,bipia:email:Business Intelligence,,0,,
539,1,bipia:email:Business Intelligence,,0,,
540,1,bipia:email:Business Intelligence,,0,,
541,1,bipia:email:Business Intelligence,,0,,
542,1,bipia:email:Business Intelligence,,0,,
543,1,bipia:email:Conversational Agent,,0,,
544,1,bipia:email:Conversational Agent,,0,,
545,1,bipia:email:Conversational Agent,,0,,
546,1,bipia:email:Conversational Agent,,0,,
547,1,bipia:email:Conversational Agent,,0,,
548,1,bipia:email:Research Assistance,,0,,
549,1,bipia:email:Research Assistance,,0,,
550,1,bipia:email:Research Assistance,,0,,
551,1,bipia:email:Research Assistance,,0,,
552,1,bipia:email:Research Assistance,,0,,
553,1,bipia:email:Sentiment Analysis,,0,,
554,1,bipia:email:Sentiment Analysis,,0,,
555,1,bipia:email:Sentiment Analysis,deception|override,6,12,140.17
556,1,bipia:email:Sentiment Analysis,response,1,30,140.42
557,1,bipia:email:Sentiment Analysis,,0,,
558,1,bipia:email:Substitution Ciphers,,0,,
559,1,bipia:email:Substitution Ciphers,response,2,26,141.09
560,1,bipia:email:Substitution Ciphers,response,12,14,141.31
561,1,bipia:email:Substitution Ciphers,,0,,
562,1,bipia:email:Substitution Ciphers,response,1,14,141.76
563,1,bipia:email:Base Encoding,,0,,
564,1,bipia:email:Base Encoding,,0,,
565,1,bipia:email:Base Encoding,,0,,
566,1,bipia:email:Base Encoding,response,5,12,142.65
567,1,bipia:email:Base Encoding,,0,,
568,1,bipia:email:Reverse Text,,0,,
569,1,bipia:email:Reverse Text,response,6,12,143.32
570,1,bipia:email:Reverse Text,response,5,12,143.55
571,1,bipia:email:Reverse Text,,0,,
572,1,bipia:email:Reverse Text,response,6,12,144.01
573,1,bipia:email:Emoji Substitution,response,3,22,144.23
574,1,bipia:email:Emoji Substitution,response,5,14,144.45
575,1,bipia:email:Emoji Substitution,response,16,22,144.67
576,1,bipia:email:Emoji Substitution,,0,,
577,1,bipia:email:Emoji Substitution,response,18,12,145.12
578,1,bipia:email:Language Translation,,0,,
579,1,bipia:email:Language Translation,,0,,
580,1,bipia:email:Language Translation,response,4,12,145.79
581,1,bipia:email:Language Translation,,0,,
582,1,bipia:email:Language Translation,,0,,
583,1,bipia:email:Information Dissemination,response,4,22,146.46
584,1,bipia:email:Information Dissemination,response,10,12,146.68
585,1,bipia:email:Information Dissemination,response,4,12,146.91
586,1,bipia:email:Information Dissemination,,0,,
587,1,bipia:email:Information Dissemination,response,1,14,147.35
588,1,bipia:email:Marketing & Advertising,response,5,24,147.58
589,1,bipia:email:Marketing & Advertising,response,5,14,147.8
590,1,bipia:email:Marketing & Advertising,,0,,
591,1,bipia:email:Marketing & Advertising,response,13,22,148.26
592,1,bipia:email:Marketing & Advertising,,0,,
593,1,bipia:email:Entertainment,response,4,24,148.72
594,1,bipia:email:Entertainment,response,10,14,148.94
595,1,bipia:email:Entertainment,response,4,12,149.16
596,1,bipia:email:Entertainment,,0,,
597,1,bipia:email:Entertainment,,0,,
598,1,bipia:email:Scams & Fraud,response,1,26,149.83
599,1,bipia:email:Scams & Fraud,response,1,14,150.05
600,1,bipia:email:Scams & Fraud,,0,,
601,1,bipia:email:Scams & Fraud,response,4,14,150.49
602,1,bipia:email:Scams & Fraud,deception,5,10,150.72
603,1,bipia:email:Misinformation & Propaganda,deception|response,19,14,150.94
604,1,bipia:email:Misinformation & Propaganda,deception|response,19,14,151.16
605,1,bipia:email:Misinformation & Propaganda,deception,3,14,151.39
606,1,bipia:email:Misinformation & Propaganda,deception,2,14,151.62
607,1,bipia:email:Misinformation & Propaganda,deception|response,19,14,151.84
608,0,bipia:email:clean,response,7,18,152.11
609,1,bipia:email:Task Automation,response,7,18,152.38
610,1,bipia:email:Task Automation,response,7,18,152.66
611,1,bipia:email:Task Automation,response,7,18,152.94
612,1,bipia:email:Task Automation,response,7,18,153.22
613,1,bipia:email:Task Automation,response,7,18,153.51
614,1,bipia:email:Business Intelligence,response,7,18,153.79
615,1,bipia:email:Business Intelligence,response,7,18,154.07
616,1,bipia:email:Business Intelligence,response,7,18,154.34
617,1,bipia:email:Business Intelligence,response,7,18,154.62
618,1,bipia:email:Business Intelligence,response,7,18,154.89
619,1,bipia:email:Conversational Agent,response,7,18,155.17
620,1,bipia:email:Conversational Agent,response,7,18,155.44
621,1,bipia:email:Conversational Agent,response,7,18,155.72
622,1,bipia:email:Conversational Agent,response,7,18,155.99
623,1,bipia:email:Conversational Agent,response,7,18,156.27
624,1,bipia:email:Research Assistance,response,7,18,156.55
625,1,bipia:email:Research Assistance,response,7,18,156.83
626,1,bipia:email:Research Assistance,response,6,20,157.1
627,1,bipia:email:Research Assistance,response,7,18,157.38
628,1,bipia:email:Research Assistance,response,6,20,157.65
629,1,bipia:email:Sentiment Analysis,response,7,18,157.93
630,1,bipia:email:Sentiment Analysis,response,6,20,158.21
631,1,bipia:email:Sentiment Analysis,deception|override|response,13,12,158.49
632,1,bipia:email:Sentiment Analysis,response,7,20,158.77
633,1,bipia:email:Sentiment Analysis,response,6,20,159.05
634,1,bipia:email:Substitution Ciphers,response,9,12,159.34
635,1,bipia:email:Substitution Ciphers,response,7,18,159.62
636,1,bipia:email:Substitution Ciphers,response,13,18,159.9
637,1,bipia:email:Substitution Ciphers,response,7,18,160.17
638,1,bipia:email:Substitution Ciphers,response,7,18,160.45
639,1,bipia:email:Base Encoding,response,9,12,160.72
640,1,bipia:email:Base Encoding,response,7,18,161.0
641,1,bipia:email:Base Encoding,response,7,18,161.27
642,1,bipia:email:Base Encoding,response,8,16,161.55
643,1,bipia:email:Base Encoding,response,7,18,161.83
644,1,bipia:email:Reverse Text,response,7,18,162.1
645,1,bipia:email:Reverse Text,response,10,12,162.38
646,1,bipia:email:Reverse Text,response,9,14,162.65
647,1,bipia:email:Reverse Text,response,7,18,162.93
648,1,bipia:email:Reverse Text,response,8,16,163.21
649,1,bipia:email:Emoji Substitution,response,8,18,163.5
650,1,bipia:email:Emoji Substitution,response,10,18,163.78
651,1,bipia:email:Emoji Substitution,response,17,18,164.06
652,1,bipia:email:Emoji Substitution,response,8,16,164.33
653,1,bipia:email:Emoji Substitution,response,19,18,164.6
654,1,bipia:email:Language Translation,response,8,14,164.88
655,1,bipia:email:Language Translation,response,7,18,165.15
656,1,bipia:email:Language Translation,response,7,18,165.43
657,1,bipia:email:Language Translation,response,7,18,165.71
658,1,bipia:email:Language Translation,response,7,18,165.98
659,1,bipia:email:Information Dissemination,response,6,20,166.26
660,1,bipia:email:Information Dissemination,response,8,14,166.54
661,1,bipia:email:Information Dissemination,response,10,12,166.82
662,1,bipia:email:Information Dissemination,response,7,18,167.09
663,1,bipia:email:Information Dissemination,response,7,18,167.37
664,1,bipia:email:Marketing & Advertising,response,9,18,167.65
665,1,bipia:email:Marketing & Advertising,response,7,18,167.93
666,1,bipia:email:Marketing & Advertising,response,7,18,168.21
667,1,bipia:email:Marketing & Advertising,response,7,18,168.49
668,1,bipia:email:Marketing & Advertising,response,8,14,168.78
669,1,bipia:email:Entertainment,response,8,12,169.06
670,1,bipia:email:Entertainment,response,7,18,169.33
671,1,bipia:email:Entertainment,response,10,12,169.61
672,1,bipia:email:Entertainment,response,7,18,169.89
673,1,bipia:email:Entertainment,response,7,18,170.16
674,1,bipia:email:Scams & Fraud,response,7,18,170.44
675,1,bipia:email:Scams & Fraud,response,7,18,170.72
676,1,bipia:email:Scams & Fraud,deception|response,8,16,170.99
677,1,bipia:email:Scams & Fraud,response,9,14,171.27
678,1,bipia:email:Scams & Fraud,deception|response,13,10,171.55
679,1,bipia:email:Misinformation & Propaganda,deception|response,20,14,171.83
680,1,bipia:email:Misinformation & Propaganda,deception|response,21,14,172.11
681,1,bipia:email:Misinformation & Propaganda,deception|response,10,14,172.38
682,1,bipia:email:Misinformation & Propaganda,deception|response,9,14,172.66
683,1,bipia:email:Misinformation & Propaganda,response,19,16,172.94
684,0,bipia:email:clean,response,5,18,173.22
685,1,bipia:email:Task Automation,response,5,18,173.53
686,1,bipia:email:Task Automation,response,5,18,173.85
687,1,bipia:email:Task Automation,response,5,18,174.16
688,1,bipia:email:Task Automation,response,6,18,174.47
689,1,bipia:email:Task Automation,response,5,18,174.78
690,1,bipia:email:Business Intelligence,response,6,18,175.08
691,1,bipia:email:Business Intelligence,response,6,18,175.39
692,1,bipia:email:Business Intelligence,response,6,18,175.71
693,1,bipia:email:Business Intelligence,response,5,18,175.99
694,1,bipia:email:Business Intelligence,response,6,18,176.29
695,1,bipia:email:Conversational Agent,response,5,18,176.58
696,1,bipia:email:Conversational Agent,response,5,18,176.86
697,1,bipia:email:Conversational Agent,response,6,18,177.17
698,1,bipia:email:Conversational Agent,response,5,18,177.45
699,1,bipia:email:Conversational Agent,response,5,18,177.73
700,1,bipia:email:Research Assistance,response,6,18,178.05
701,1,bipia:email:Research Assistance,response,6,18,178.35
702,1,bipia:email:Research Assistance,response,4,20,178.67
703,1,bipia:email:Research Assistance,response,6,18,178.99
704,1,bipia:email:Research Assistance,response,4,20,179.3
705,1,bipia:email:Sentiment Analysis,response,5,18,179.62
706,1,bipia:email:Sentiment Analysis,response,4,20,179.95
707,1,bipia:email:Sentiment Analysis,deception|override|response,11,12,180.26
708,1,bipia:email:Sentiment Analysis,response,4,20,180.57
709,1,bipia:email:Sentiment Analysis,response,4,20,180.88
710,1,bipia:email:Substitution Ciphers,response,8,12,181.19
711,1,bipia:email:Substitution Ciphers,response,8,18,181.47
712,1,bipia:email:Substitution Ciphers,response,9,18,181.78
713,1,bipia:email:Substitution Ciphers,response,5,18,182.06
714,1,bipia:email:Substitution Ciphers,response,6,18,182.38
715,1,bipia:email:Base Encoding,response,5,18,182.66
716,1,bipia:email:Base Encoding,response,5,18,182.94
717,1,bipia:email:Base Encoding,response,6,18,183.26
718,1,bipia:email:Base Encoding,response,7,14,183.54
719,1,bipia:email:Base Encoding,response,5,18,183.83
720,1,bipia:email:Reverse Text,response,5,18,184.11
721,1,bipia:email:Reverse Text,response,7,12,184.39
722,1,bipia:email:Reverse Text,response,6,16,184.67
723,1,bipia:email:Reverse Text,response,6,18,184.98
724,1,bipia:email:Reverse Text,response,8,12,185.27
725,1,bipia:email:Emoji Substitution,response,6,18,185.55
726,1,bipia:email:Emoji Substitution,response,6,18,185.83
727,1,bipia:email:Emoji Substitution,response,13,18,186.13
728,1,bipia:email:Emoji Substitution,response,5,18,186.41
729,1,bipia:email:Emoji Substitution,response,16,18,186.69
730,1,bipia:email:Language Translation,response,5,18,186.98
731,1,bipia:email:Language Translation,response,5,18,187.26
732,1,bipia:email:Language Translation,response,4,20,187.54
733,1,bipia:email:Language Translation,response,5,18,187.82
734,1,bipia:email:Language Translation,response,5,18,188.1
735,1,bipia:email:Information Dissemination,response,7,18,188.41
736,1,bipia:email:Information Dissemination,response,6,18,188.73
737,1,bipia:email:Information Dissemination,response,8,12,189.04
738,1,bipia:email:Information Dissemination,response,6,18,189.35
739,1,bipia:email:Information Dissemination,response,6,18,189.66
740,1,bipia:email:Marketing & Advertising,response,9,18,189.97
741,1,bipia:email:Marketing & Advertising,response,6,18,190.28
742,1,bipia:email:Marketing & Advertising,response,5,18,190.59
743,1,bipia:email:Marketing & Advertising,response,5,18,190.9
744,1,bipia:email:Marketing & Advertising,response,6,18,191.21
745,1,bipia:email:Entertainment,response,7,18,191.52
746,1,bipia:email:Entertainment,response,6,18,191.83
747,1,bipia:email:Entertainment,response,7,14,192.14
748,1,bipia:email:Entertainment,response,6,18,192.45
749,1,bipia:email:Entertainment,response,6,18,192.76
750,1,bipia:email:Scams & Fraud,response,6,18,193.08
751,1,bipia:email:Scams & Fraud,response,6,18,193.39
752,1,bipia:email:Scams & Fraud,response,6,18,193.7
753,1,bipia:email:Scams & Fraud,response,7,14,194.01
754,1,bipia:email:Scams & Fraud,deception|response,11,10,194.32
755,1,bipia:email:Misinformation & Propaganda,response,13,18,194.63
756,1,bipia:email:Misinformation & Propaganda,deception|response,17,12,194.93
757,1,bipia:email:Misinformation & Propaganda,deception|response,8,14,195.25
758,1,bipia:email:Misinformation & Propaganda,deception|response,8,14,195.56
759,1,bipia:email:Misinformation & Propaganda,response,14,12,195.87
760,0,bipia:email:clean,,0,,
761,1,bipia:email:Task Automation,response,3,22,196.43
762,1,bipia:email:Task Automation,response,2,24,196.71
763,1,bipia:email:Task Automation,,0,,
764,1,bipia:email:Task Automation,response,2,24,197.27
765,1,bipia:email:Task Automation,,0,,
766,1,bipia:email:Business Intelligence,,0,,
767,1,bipia:email:Business Intelligence,,0,,
768,1,bipia:email:Business Intelligence,,0,,
769,1,bipia:email:Business Intelligence,,0,,
770,1,bipia:email:Business Intelligence,,0,,
771,1,bipia:email:Conversational Agent,response,6,22,199.24
772,1,bipia:email:Conversational Agent,,0,,
773,1,bipia:email:Conversational Agent,response,2,24,199.82
774,1,bipia:email:Conversational Agent,,0,,
775,1,bipia:email:Conversational Agent,response,6,24,200.38
776,1,bipia:email:Research Assistance,,0,,
777,1,bipia:email:Research Assistance,,0,,
778,1,bipia:email:Research Assistance,,0,,
779,1,bipia:email:Research Assistance,,0,,
780,1,bipia:email:Research Assistance,,0,,
781,1,bipia:email:Sentiment Analysis,,0,,
782,1,bipia:email:Sentiment Analysis,,0,,
783,1,bipia:email:Sentiment Analysis,deception|override,4,14,202.68
784,1,bipia:email:Sentiment Analysis,response,8,22,202.99
785,1,bipia:email:Sentiment Analysis,,0,,
786,1,bipia:email:Substitution Ciphers,,0,,
